ticket_id,class,luggage_weight,client_id,flight_id
3136,1,22.1,3702,532
3137,2,30.2,3848,3
3138,2,8.8,3846,186
3139,2,21.3,3545,834
3140,0,27.8,3109,753
3141,0,29.7,3367,759
3142,2,0.3,3182,137
3143,1,17.0,3710,873
3144,1,12.2,3925,457
3145,2,6.4,3915,722
3146,0,35.6,3044,317
3147,1,0.3,3867,941
3148,0,22.5,3855,89
3149,2,23.5,3040,882
3150,1,7.3,3588,497
3151,0,35.3,3605,890
3152,0,7.4,3627,353
3153,0,16.7,3879,258
3154,1,30.7,3002,16
3155,0,37.3,3875,220
3156,1,30.4,3061,187
3157,1,35.6,3876,64
3158,1,10.7,3542,910
3159,0,13.9,3226,591
3160,0,37.5,3104,846
3161,0,10.8,3947,771
3162,1,24.1,3222,714
3163,0,35.9,3648,11
3164,1,20.2,3993,374
3165,1,39.8,3893,496
3166,2,34.5,3187,248
3167,0,35.2,3726,817
3168,0,1.4,3367,947
3169,2,5.2,3330,181
3170,1,37.0,3415,894
3171,1,14.4,3128,22
3172,2,30.5,3882,283
3173,2,22.9,3524,909
3174,0,8.9,3032,846
3175,0,24.4,3643,625
3176,2,29.8,3900,494
3177,1,29.4,3810,977
3178,2,34.8,3607,118
3179,1,18.6,3335,465
3180,2,2.3,3847,853
3181,0,18.4,3090,164
3182,2,14.5,3806,161
3183,2,19.4,3394,980
3184,1,12.7,3874,186
3185,2,34.2,3309,301
3186,0,29.3,3664,771
3187,0,24.6,3475,931
3188,0,9.1,3223,420
3189,2,34.8,3744,654
3190,0,8.3,3358,943
3191,1,10.8,3883,635
3192,2,17.1,3242,374
3193,2,9.4,3024,918
3194,2,14.9,3434,514
3195,1,33.5,3713,956
3196,1,2.7,3218,993
3197,1,6.5,3993,302
3198,2,19.7,3481,75
3199,1,1.5,3581,377
3200,2,25.4,3554,216
3201,0,30.2,3660,550
3202,1,27.2,3109,555
3203,2,1.3,3320,580
3204,0,6.7,3787,244
3205,2,39.5,3321,60
3206,1,27.9,3037,929
3207,0,27.0,3416,287
3208,1,15.5,3983,132
3209,0,17.5,3183,257
3210,0,36.3,3399,609
3211,0,26.9,3084,515
3212,2,20.8,3727,456
3213,0,23.1,3606,773
3214,0,38.1,3030,92
3215,0,39.9,3010,356
3216,1,19.5,3206,547
3217,0,26.5,3245,822
3218,0,39.7,3305,137
3219,0,15.4,3367,207
3220,1,26.7,3633,338
3221,2,12.9,3821,715
3222,2,20.0,3331,415
3223,0,13.5,3451,834
3224,0,35.7,3335,202
3225,0,26.9,3263,508
3226,1,34.5,3963,978
3227,1,9.6,3748,188
3228,1,0.3,3093,364
3229,1,34.0,3912,583
3230,2,24.4,3375,533
3231,0,11.0,3965,290
3232,0,11.5,3006,774
3233,1,23.3,3072,682
3234,2,9.3,3532,543
3235,1,22.1,3892,402
3236,0,14.4,3782,906
3237,1,29.3,3863,733
3238,0,34.1,3691,270
3239,2,6.7,3073,978
3240,2,29.2,3781,204
3241,0,5.3,3580,506
3242,2,11.5,3596,848
3243,0,37.1,3514,46
3244,2,7.3,3199,471
3245,2,9.8,3589,910
3246,0,6.4,3485,757
3247,1,13.6,3007,718
3248,1,9.3,3620,127
3249,2,31.4,3841,462
3250,2,16.4,3092,213
3251,2,17.7,3042,566
3252,0,14.0,3673,335
3253,0,10.0,3633,13
3254,1,39.6,3166,910
3255,2,12.5,3370,893
3256,0,35.7,3307,178
3257,0,25.1,3011,950
3258,2,12.7,3627,830
3259,1,14.8,3276,515
3260,1,9.8,3495,621
3261,1,6.9,3362,12
3262,2,17.3,3811,569
3263,0,4.3,3465,386
3264,1,34.5,3146,112
3265,1,22.8,3753,354
3266,2,1.0,3933,78
3267,0,3.4,3094,355
3268,1,23.2,3607,185
3269,1,28.6,3748,750
3270,2,31.5,3563,51
3271,1,12.8,3000,125
3272,0,34.9,3300,129
3273,1,13.6,3559,573
3274,0,14.3,3837,338
3275,2,24.3,3600,939
3276,0,21.4,3311,183
3277,0,11.6,3857,714
3278,1,0.8,3622,350
3279,2,32.2,3932,147
3280,2,32.7,3514,988
3281,2,0.7,3416,414
3282,0,4.6,3754,559
3283,0,36.3,3368,613
3284,0,14.3,3154,385
3285,0,8.1,3476,466
3286,0,1.1,3531,134
3287,2,19.2,3854,546
3288,2,3.1,3287,57
3289,1,29.7,3652,407
3290,2,16.1,3829,319
3291,0,15.6,3814,395
3292,1,23.5,3472,724
3293,1,13.8,3794,804
3294,1,8.4,3984,742
3295,1,32.9,3248,995
3296,1,17.2,3316,317
3297,0,4.8,3341,10
3298,1,30.8,3253,541
3299,2,37.9,3635,33
3300,2,10.4,3059,296
3301,1,2.2,3391,498
3302,2,39.2,3994,680
3303,0,37.2,3721,139
3304,0,14.6,3249,900
3305,1,8.1,3868,66
3306,1,21.8,3259,443
3307,0,27.1,3889,68
3308,1,25.1,3756,622
3309,1,21.4,3239,441
3310,0,2.4,3344,959
3311,0,4.4,3983,820
3312,0,9.2,3288,929
3313,2,8.2,3463,733
3314,0,39.1,3294,390
3315,0,28.2,3946,386
3316,2,23.7,3465,999
3317,1,19.9,3868,754
3318,2,38.8,3205,998
3319,0,8.5,3363,965
3320,0,23.4,3646,341
3321,1,39.2,3719,378
3322,2,21.4,3777,178
3323,1,34.1,3805,861
3324,0,11.1,3369,937
3325,1,25.4,3933,132
3326,1,35.8,3059,700
3327,0,28.0,3994,359
3328,1,36.2,3515,936
3329,1,26.2,3115,504
3330,0,24.0,3877,315
3331,0,19.5,3847,661
3332,0,4.7,3016,806
3333,2,29.2,3730,68
3334,2,28.3,3236,341
3335,1,35.3,3061,207
3336,0,16.6,3986,45
3337,2,30.1,3312,903
3338,1,13.6,3293,921
3339,2,30.1,3343,474
3340,1,1.6,3417,514
3341,1,37.0,3303,562
3342,2,35.8,3927,760
3343,0,25.1,3657,283
3344,1,10.1,3392,449
3345,0,7.6,3898,40
3346,2,1.0,3468,107
3347,1,9.8,3116,273
3348,2,5.7,3192,969
3349,2,27.2,3031,926
3350,2,3.1,3996,376
3351,0,26.0,3547,729
3352,0,5.7,3282,517
3353,0,15.5,3442,973
3354,2,13.9,3483,390
3355,0,20.3,3505,906
3356,1,16.2,3760,761
3357,1,39.2,3317,541
3358,0,34.6,3947,775
3359,2,18.4,3238,416
3360,2,12.0,3143,338
3361,0,24.4,3916,411
3362,0,27.0,3411,877
3363,2,26.4,3653,967
3364,0,39.3,3962,143
3365,0,27.3,3436,630
3366,2,29.8,3892,351
3367,2,5.6,3727,900
3368,0,6.9,3255,829
3369,1,15.3,3844,149
3370,1,36.2,3456,116
3371,1,32.1,3805,971
3372,1,3.9,3931,159
3373,0,5.7,3509,748
3374,1,2.6,3004,197
3375,0,24.2,3367,634
3376,1,32.8,3310,475
3377,2,12.7,3418,621
3378,1,39.8,3222,325
3379,2,33.2,3859,912
3380,2,30.7,3685,439
3381,2,12.0,3908,877
3382,1,38.1,3998,816
3383,0,33.9,3671,697
3384,1,2.2,3823,237
3385,1,5.7,3691,152
3386,0,30.5,3336,590
3387,0,2.1,3384,290
3388,2,4.1,3919,90
3389,0,0.4,3939,508
3390,2,11.9,3525,754
3391,1,15.0,3053,914
3392,2,26.8,3999,524
3393,2,37.9,3681,406
3394,2,2.2,3012,887
3395,1,32.5,3666,697
3396,0,27.3,3010,311
3397,2,30.0,3871,610
3398,0,8.2,3184,322
3399,0,4.6,3263,639
3400,2,15.8,3161,873
3401,2,27.7,3097,561
3402,2,30.5,3820,31
3403,0,12.8,3536,216
3404,0,28.5,3528,402
3405,0,21.5,3722,654
3406,1,31.5,3095,36
3407,1,21.8,3727,978
3408,1,38.0,3856,165
3409,1,10.8,3210,222
3410,1,4.8,3359,777
3411,1,22.2,3120,833
3412,0,7.2,3392,612
3413,2,21.9,3538,15
3414,2,11.1,3993,325
3415,0,39.2,3349,481
3416,2,35.3,3896,887
3417,1,0.6,3484,269
3418,0,28.7,3847,116
3419,2,19.6,3250,877
3420,1,6.0,3726,83
3421,2,13.6,3029,785
3422,0,3.3,3353,790
3423,2,16.2,3715,551
3424,1,15.9,3188,372
3425,0,19.0,3889,92
3426,1,37.7,3357,217
3427,2,4.8,3796,744
3428,0,13.4,3520,705
3429,1,4.3,3708,388
3430,2,10.1,3312,354
3431,2,19.5,3619,561
3432,1,4.2,3135,725
3433,0,34.6,3301,257
3434,0,12.3,3473,694
3435,2,13.5,4000,620
3436,1,0.2,3705,351
3437,2,7.4,3620,913
3438,1,22.4,3530,829
3439,1,35.6,3948,291
3440,2,35.8,3597,789
3441,1,21.3,3550,256
3442,0,16.9,3695,111
3443,0,12.4,3799,317
3444,2,28.6,3664,588
3445,0,5.8,3509,671
3446,1,19.7,3588,981
3447,2,21.2,3546,890
3448,1,34.8,3106,653
3449,0,20.4,3612,900
3450,1,1.3,3504,237
3451,2,18.4,3092,142
3452,0,2.6,3493,715
3453,2,9.8,3767,154
3454,0,16.4,3887,311
3455,0,28.6,3355,928
3456,0,10.8,3789,202
3457,1,12.2,3723,534
3458,2,22.3,3312,749
3459,0,30.9,3402,675
3460,0,35.8,3547,278
3461,0,27.1,3319,778
3462,0,34.6,3478,856
3463,1,30.9,3360,157
3464,0,37.4,3532,583
3465,1,7.0,3996,151
3466,2,26.0,3647,831
3467,2,37.4,3686,647
3468,1,23.9,3876,747
3469,0,24.3,3213,382
3470,1,20.3,3728,428
3471,2,25.1,3672,425
3472,1,9.1,3483,695
3473,0,26.3,3303,213
3474,1,27.4,3626,386
3475,2,24.3,3456,334
3476,0,11.1,3972,224
3477,1,33.9,3108,609
3478,2,3.9,3201,335
3479,0,31.0,3495,774
3480,2,9.3,3395,421
3481,1,13.5,3976,681
3482,1,23.6,3427,917
3483,2,16.3,3865,781
3484,2,34.8,3458,148
3485,2,26.6,3601,690
3486,0,23.6,3721,895
3487,1,16.0,3898,63
3488,2,12.4,3256,379
3489,2,22.1,3620,745
3490,2,15.5,3721,414
3491,1,28.4,3634,138
3492,2,30.2,3719,453
3493,0,3.8,3734,874
3494,1,15.9,3960,417
3495,1,18.7,3511,217
3496,1,11.7,3330,773
3497,0,30.5,3610,119
3498,1,1.2,3479,519
3499,2,29.8,3938,202
3500,2,7.3,3669,479
3501,0,11.3,3386,959
3502,1,3.5,3723,684
3503,2,37.5,3789,776
3504,1,2.8,3374,449
3505,1,2.6,3858,298
3506,1,14.8,3206,406
3507,2,6.2,3806,274
3508,0,25.2,3815,647
3509,1,7.6,3049,105
3510,0,0.9,3302,223
3511,1,18.0,3558,27
3512,0,30.0,3286,107
3513,1,18.1,3252,728
3514,0,10.2,3518,102
3515,0,27.8,3911,210
3516,2,13.9,3700,547
3517,1,19.1,3004,679
3518,2,34.2,3802,538
3519,1,8.0,3350,204
3520,0,6.3,3845,167
3521,2,22.8,3129,251
3522,1,2.6,3393,190
3523,2,21.0,3938,687
3524,0,3.1,3431,300
3525,2,39.8,3586,514
3526,1,9.8,3203,93
3527,1,19.3,3809,761
3528,0,20.7,3694,217
3529,1,8.6,3264,826
3530,2,30.1,3753,157
3531,2,12.0,3775,390
3532,2,27.0,3731,985
3533,1,22.7,3473,582
3534,2,37.2,3069,787
3535,2,21.6,3255,334
3536,2,38.1,3880,578
3537,0,21.7,3567,513
3538,2,8.7,3991,955
3539,0,4.3,3740,342
3540,2,7.6,3454,303
3541,1,33.2,3877,901
3542,0,12.2,3223,86
3543,1,27.1,3503,255
3544,0,11.7,3910,680
3545,1,39.4,3093,386
3546,0,3.7,3127,376
3547,1,28.3,3443,761
3548,1,19.6,3972,516
3549,0,20.0,3230,677
3550,0,39.5,3770,40
3551,0,9.3,3510,608
3552,1,6.0,3046,735
3553,0,4.4,3040,226
3554,0,11.3,3103,854
3555,2,15.0,3225,411
3556,1,27.3,3338,783
3557,0,10.1,3622,539
3558,1,11.5,3685,597
3559,1,33.2,3286,634
3560,1,25.5,3270,691
3561,1,34.0,3138,245
3562,1,16.9,3357,843
3563,0,9.9,3613,815
3564,1,2.4,3122,188
3565,0,16.3,3996,290
3566,1,33.4,3139,664
3567,2,18.3,3533,551
3568,0,27.2,3186,731
3569,1,3.9,3691,894
3570,2,31.1,3761,41
3571,2,4.7,3014,118
3572,1,16.7,3291,872
3573,0,28.0,3949,572
3574,1,20.9,3072,251
3575,2,16.1,3343,775
3576,2,29.1,3110,902
3577,0,39.0,3920,90
3578,1,1.5,3836,180
3579,1,0.9,3455,128
3580,1,26.4,3403,550
3581,2,38.5,3522,632
3582,1,13.7,3497,599
3583,1,30.0,3108,523
3584,2,6.4,3103,458
3585,1,3.5,3968,766
3586,0,23.8,3199,876
3587,0,0.8,3814,267
3588,1,4.0,3487,792
3589,2,36.8,3579,170
3590,1,8.9,3436,226
3591,0,7.5,3900,514
3592,2,32.9,3921,876
3593,0,37.2,3362,529
3594,1,31.4,3592,658
3595,2,17.9,3398,240
3596,1,22.9,3657,985
3597,1,35.9,3798,476
3598,1,37.1,3480,659
3599,1,16.1,3962,713
3600,2,37.0,3185,258
3601,1,21.2,3027,41
3602,2,12.6,3230,555
3603,0,5.3,3552,961
3604,2,4.1,3101,552
3605,0,6.4,3446,82
3606,1,36.3,3804,602
3607,2,31.6,3168,23
3608,2,38.7,3165,852
3609,1,31.5,3985,346
3610,0,19.9,3267,506
3611,0,35.8,3558,496
3612,2,29.1,3331,270
3613,1,8.7,3953,620
3614,0,11.9,3325,442
3615,1,1.1,3344,471
3616,2,38.2,3116,845
3617,2,6.8,3045,878
3618,0,13.5,3566,405
3619,2,30.6,3115,902
3620,2,17.9,3824,914
3621,1,22.9,3303,431
3622,2,33.9,3299,826
3623,0,22.2,3726,222
3624,1,28.7,3690,821
3625,0,32.8,3500,303
3626,1,4.8,3075,456
3627,2,31.3,3220,96
3628,1,1.7,3350,371
3629,1,37.7,3719,451
3630,1,39.3,3013,135
3631,1,27.9,3450,143
3632,2,39.6,3479,122
3633,1,11.0,3289,849
3634,1,36.9,3954,249
3635,2,31.7,3607,997
3636,1,19.4,3871,532
3637,1,2.1,3522,349
3638,2,4.6,3917,523
3639,2,25.8,3090,261
3640,1,1.0,3832,933
3641,1,5.0,3356,7
3642,0,8.9,3268,687
3643,2,5.2,3548,351
3644,1,17.7,3711,562
3645,2,39.0,3034,975
3646,1,18.5,3023,804
3647,1,17.1,3079,241
3648,1,3.7,3312,555
3649,0,25.8,3318,87
3650,1,16.6,3142,713
3651,0,8.7,3952,185
3652,0,7.0,3525,426
3653,1,6.5,3130,591
3654,1,24.3,3236,465
3655,2,16.1,3504,969
3656,0,30.6,3778,314
3657,1,17.7,3213,456
3658,0,21.6,3685,56
3659,2,27.4,3430,270
3660,1,31.7,3524,849
3661,2,12.0,3536,144
3662,2,8.7,3211,58
3663,2,21.4,3739,471
3664,0,13.7,3095,284
3665,2,5.9,3783,293
3666,1,30.4,3560,744
3667,1,8.8,3668,743
3668,1,4.0,3103,238
3669,1,15.3,3137,297
3670,0,16.5,3373,970
3671,0,0.9,3757,672
3672,2,4.8,3706,417
3673,0,5.2,3663,177
3674,2,3.7,3993,373
3675,0,31.0,3664,628
3676,1,18.0,3383,413
3677,2,6.1,3860,561
3678,2,28.6,3375,379
3679,1,3.0,3802,878
3680,1,7.8,3743,145
3681,1,38.6,3440,849
3682,0,29.9,3127,238
3683,0,21.5,3062,938
3684,0,5.2,3416,234
3685,1,17.3,3231,481
3686,2,29.0,3154,139
3687,0,24.9,3128,927
3688,0,15.2,3162,691
3689,0,19.6,3889,134
3690,2,31.7,3596,81
3691,0,38.9,3958,859
3692,2,8.6,3349,589
3693,1,27.4,3874,801
3694,1,17.7,3736,288
3695,2,3.8,3631,24
3696,1,27.7,3679,831
3697,1,1.1,3575,243
3698,1,6.1,3846,376
3699,1,22.1,3978,262
3700,0,24.3,3770,249
3701,0,26.9,3412,958
3702,1,19.7,3921,756
3703,2,4.0,3880,785
3704,1,10.9,3220,817
3705,2,18.1,3170,492
3706,1,20.5,3232,761
3707,0,0.8,3440,935
3708,0,10.9,3403,802
3709,2,4.4,3604,918
3710,0,9.4,3395,106
3711,0,23.1,4000,88
3712,2,25.8,3542,484
3713,0,12.8,3884,668
3714,0,22.3,3130,863
3715,0,32.5,3130,431
3716,2,31.5,3136,501
3717,1,26.5,3405,386
3718,2,19.0,3001,155
3719,1,1.4,3259,425
3720,0,17.8,3330,108
3721,2,27.2,3980,249
3722,1,5.4,3892,231
3723,2,39.9,3598,301
3724,1,3.3,3290,299
3725,0,21.3,3164,149
3726,2,2.5,3374,826
3727,2,17.7,3172,951
3728,2,21.0,3010,504
3729,2,9.0,3903,107
3730,1,21.1,3983,338
3731,2,14.5,3306,313
3732,2,12.6,3416,513
3733,0,14.7,3633,332
3734,1,8.8,3835,114
3735,0,16.0,3268,381
3736,0,2.5,3122,65
3737,1,3.8,3297,845
3738,2,26.0,3220,125
3739,0,29.5,3154,711
3740,1,19.9,3977,448
3741,1,9.5,3436,815
3742,2,29.0,3164,329
3743,2,1.4,3708,962
3744,1,30.3,3478,133
3745,2,9.6,3949,460
3746,2,18.5,3811,598
3747,0,28.9,3788,56
3748,1,25.9,3728,722
3749,1,20.9,3325,506
3750,0,21.5,3036,1
3751,0,25.6,3106,999
3752,1,39.0,3682,108
3753,2,0.4,3656,663
3754,1,32.7,3039,119
3755,1,21.9,3662,656
3756,0,13.2,3483,794
3757,0,27.2,3724,357
3758,0,11.7,3576,323
3759,2,16.8,3123,605
3760,0,1.4,3955,596
3761,0,25.7,3522,14
3762,1,21.9,3183,799
3763,0,38.3,3513,637
3764,1,12.9,3602,430
3765,2,34.8,3609,884
3766,1,15.4,3982,231
3767,0,2.6,3627,594
3768,2,38.5,3473,917
3769,2,30.7,3743,900
3770,0,0.7,3423,559
3771,2,8.7,3955,509
3772,2,28.3,3046,380
3773,2,24.6,3075,944
3774,2,17.8,3021,24
3775,1,20.9,3875,280
3776,1,13.5,3059,465
3777,1,3.7,3394,861
3778,0,27.6,3505,130
3779,2,27.8,3335,123
3780,0,39.2,3668,840
3781,2,19.4,3969,54
3782,0,12.3,3628,35
3783,1,16.1,3574,704
3784,2,31.1,3719,845
3785,2,11.5,3215,296
3786,0,2.2,3423,365
3787,1,21.5,3934,808
3788,1,38.9,3429,186
3789,1,21.4,3011,549
3790,0,15.8,3217,366
3791,0,26.5,3043,418
3792,0,0.7,3556,452
3793,2,32.7,3565,54
3794,1,34.1,3558,846
3795,1,36.6,3385,77
3796,2,23.7,3647,339
3797,0,22.8,3493,554
3798,0,20.4,3266,616
3799,0,13.7,3921,60
3800,1,1.4,3821,326
3801,0,25.2,3778,891
3802,2,12.3,3585,976
3803,2,2.1,3407,135
3804,2,31.3,3632,224
3805,1,20.8,3143,50
3806,2,31.2,3372,880
3807,2,12.0,3675,684
3808,0,1.6,3013,658
3809,1,28.3,3085,153
3810,1,37.3,3491,668
3811,2,17.2,3851,961
3812,0,7.4,3106,263
3813,2,23.6,3987,765
3814,0,14.1,3678,542
3815,1,11.7,3374,446
3816,1,32.6,3142,904
3817,0,10.2,3622,450
3818,2,37.7,3031,280
3819,1,37.4,3443,155
3820,1,9.9,3104,680
3821,2,5.3,3867,375
3822,1,27.1,3047,249
3823,2,3.0,3699,536
3824,0,36.0,3801,589
3825,0,31.9,3309,650
3826,1,10.8,3785,542
3827,0,37.3,3357,460
3828,2,17.8,3837,149
3829,0,33.2,3030,181
3830,0,38.0,3633,404
3831,2,20.1,3167,105
3832,1,26.6,3419,852
3833,0,14.4,3268,730
3834,1,2.5,3561,65
3835,0,15.6,3759,237
3836,1,4.0,3133,521
3837,2,28.8,3847,372
3838,2,0.7,3090,895
3839,2,28.9,3024,259
3840,1,11.0,3063,948
3841,2,33.5,3213,70
3842,0,29.6,3268,450
3843,0,4.2,3232,518
3844,0,36.8,3421,267
3845,0,14.3,3785,981
3846,2,31.6,3088,287
3847,0,18.1,3796,546
3848,2,30.6,3452,255
3849,0,10.4,3308,107
3850,1,26.9,3809,305
3851,1,29.5,3383,265
3852,1,28.2,3337,982
3853,1,10.5,3158,6
3854,2,23.4,3499,269
3855,0,38.7,3726,104
3856,2,25.2,3666,892
3857,2,0.1,3368,796
3858,2,9.3,3390,450
3859,0,31.2,3008,865
3860,2,6.4,3125,191
3861,0,16.2,3316,8
3862,1,17.6,3114,122
3863,2,14.9,3793,394
3864,1,19.6,3272,856
3865,1,37.9,3576,805
3866,1,15.6,3009,124
3867,1,37.2,3911,819
3868,1,19.7,3522,291
3869,2,39.3,3087,3
3870,0,10.6,3755,563
3871,1,14.6,3349,437
3872,1,22.7,3677,25
3873,1,25.7,3573,788
3874,2,34.5,3670,705
3875,1,16.2,3524,683
3876,2,13.2,3621,579
3877,2,34.8,3004,114
3878,0,37.1,3181,216
3879,0,4.1,3084,5
3880,1,22.6,3547,547
3881,1,19.2,3381,558
3882,0,4.3,3247,280
3883,1,39.2,3833,454
3884,1,26.4,3415,889
3885,0,33.7,3011,997
3886,1,32.3,3305,998
3887,2,34.5,3374,12
3888,1,22.2,3385,707
3889,1,31.7,3183,484
3890,2,38.7,3711,674
3891,0,10.9,3751,138
3892,2,36.3,3161,644
3893,0,37.9,3916,488
3894,2,12.0,3796,264
3895,1,24.3,3218,699
3896,0,36.1,3971,661
3897,2,38.4,3899,466
3898,1,19.0,3494,360
3899,0,29.2,3881,362
3900,2,32.0,3765,661
3901,0,10.4,3438,241
3902,2,6.4,3289,985
3903,0,13.5,3258,178
3904,1,36.5,3043,978
3905,0,16.4,3474,317
3906,0,9.9,3311,439
3907,2,19.4,3925,473
3908,1,35.5,3942,954
3909,0,12.9,3309,333
3910,0,34.9,3567,515
3911,1,35.0,3171,668
3912,2,18.2,3825,311
3913,1,1.2,3737,488
3914,2,33.9,3349,877
3915,0,12.9,3690,775
3916,0,35.4,3525,950
3917,0,19.7,3340,611
3918,2,30.0,3670,743
3919,1,29.3,3245,837
3920,0,10.2,3361,564
3921,1,1.0,3791,747
3922,2,19.1,3064,168
3923,1,11.8,3213,778
3924,0,36.2,3928,55
3925,2,20.8,3580,608
3926,2,34.8,3368,142
3927,0,10.9,3902,487
3928,1,23.6,3137,527
3929,1,12.7,3433,275
3930,0,11.3,3774,977
3931,2,30.0,3063,861
3932,2,38.9,3442,500
3933,0,36.4,3592,304
3934,2,38.3,3907,335
3935,2,13.9,3142,368
3936,2,27.2,3993,780
3937,2,4.5,3364,872
3938,1,28.6,3357,139
3939,1,10.0,3010,850
3940,2,19.5,3135,841
3941,2,10.1,3558,603
3942,0,22.7,3501,898
3943,1,25.7,3871,483
3944,1,0.8,3535,467
3945,2,34.4,3921,664
3946,0,32.5,3340,73
3947,1,11.2,3383,88
3948,1,25.9,3981,309
3949,2,10.7,3718,619
3950,0,30.2,3014,514
3951,2,29.1,3531,971
3952,0,28.8,3837,850
3953,1,29.6,3681,309
3954,2,5.3,3249,455
3955,0,31.0,3848,315
3956,2,10.4,3757,986
3957,2,26.7,3705,534
3958,2,21.2,3278,684
3959,0,18.8,3594,477
3960,1,36.2,3577,59
3961,0,18.8,3302,570
3962,0,4.9,3965,111
3963,2,13.3,3563,250
3964,1,9.7,3591,829
3965,2,20.6,3646,282
3966,2,26.2,3643,234
3967,2,15.0,3533,179
3968,1,30.2,3234,284
3969,1,7.6,3807,829
3970,0,33.9,3234,329
3971,0,19.5,3935,561
3972,2,38.6,3398,454
3973,2,21.4,3301,121
3974,1,19.8,3268,168
3975,2,14.4,3110,401
3976,2,39.9,3204,30
3977,2,3.9,3591,614
3978,2,1.0,3394,980
3979,2,9.7,3922,880
3980,0,1.0,3528,489
3981,0,23.5,3480,733
3982,2,8.4,3653,626
3983,0,33.5,3767,11
3984,2,8.9,3110,332
3985,1,20.8,3694,742
3986,0,18.2,3947,110
3987,2,39.6,3829,695
3988,2,8.5,3660,431
3989,2,9.3,3349,384
3990,1,28.1,3020,737
3991,2,0.7,3778,703
3992,1,27.9,3507,725
3993,0,28.2,3295,354
3994,2,28.1,3151,677
3995,0,28.7,3844,561
3996,2,12.6,3864,744
3997,2,13.3,3248,259
3998,1,18.6,3983,376
3999,0,12.8,3347,976
4000,0,39.8,3660,584
4001,1,29.2,4848,226
4002,0,4.0,4370,343
4003,1,35.9,4623,452
4004,0,10.4,4350,194
4005,0,21.9,4761,725
4006,2,5.1,4712,418
4007,2,19.5,4926,310
4008,2,24.1,4729,563
4009,0,20.6,4471,763
4010,1,3.0,4432,717
4011,1,10.7,4298,201
4012,0,2.6,4794,363
4013,0,2.8,4827,331
4014,0,16.5,4354,791
4015,0,17.4,4885,359
4016,0,33.4,4771,611
4017,2,5.0,4269,948
4018,1,21.9,4512,393
4019,2,11.8,4593,131
4020,2,32.9,4036,833
4021,0,31.3,4798,533
4022,1,4.3,4225,171
4023,2,8.1,4782,500
4024,2,33.6,4229,966
4025,1,6.7,4340,333
4026,2,15.3,4835,972
4027,2,0.5,4568,401
4028,0,6.1,4432,312
4029,0,15.2,4808,618
4030,1,23.9,4316,610
4031,1,10.0,4829,886
4032,2,25.8,4043,979
4033,2,19.6,4959,143
4034,1,4.3,4726,638
4035,1,19.7,4523,249
4036,2,27.1,4865,915
4037,2,6.9,4225,77
4038,2,38.2,4261,409
4039,1,14.1,4773,643
4040,0,26.4,4267,891
4041,0,33.1,4603,60
4042,0,24.4,4968,105
4043,1,17.7,4794,85
4044,1,20.2,4641,524
4045,2,6.9,4184,385
4046,0,2.0,4775,637
4047,0,8.8,4165,965
4048,0,30.4,4358,348
4049,1,18.3,4113,207
4050,1,1.9,4090,856
4051,0,22.1,4649,217
4052,0,39.9,4798,725
4053,0,5.7,4735,953
4054,1,5.7,4495,998
4055,0,4.5,4719,484
4056,2,23.8,4661,774
4057,2,27.1,4127,19
4058,2,26.3,4855,738
4059,0,33.8,4752,277
4060,0,29.9,4868,970
4061,0,17.5,4623,257
4062,2,17.0,4788,76
4063,1,18.7,4895,376
4064,1,17.9,4198,338
4065,0,37.3,4327,554
4066,1,14.2,4972,313
4067,2,18.4,4877,19
4068,1,37.8,4940,950
4069,2,36.4,4496,908
4070,2,21.8,4838,128
4071,0,2.3,4710,158
4072,2,14.8,4062,683
4073,2,30.4,4832,725
4074,2,29.5,4610,717
4075,1,3.9,4127,157
4076,2,26.4,4894,842
4077,1,31.3,4373,664
4078,0,11.4,4159,309
4079,1,27.5,4678,343
4080,2,36.0,4628,254
4081,0,37.1,4498,446
4082,2,5.9,4927,398
4083,1,26.7,4192,347
4084,2,34.5,4931,181
4085,0,39.7,4001,419
4086,1,27.4,4278,736
4087,0,32.6,4690,975
4088,2,36.6,4003,231
4089,1,24.6,4211,932
4090,0,34.8,4922,375
4091,0,27.9,4415,164
4092,1,33.9,4357,238
4093,1,11.7,4250,242
4094,1,17.2,4653,212
4095,2,29.0,4517,957
4096,0,15.1,4336,634
4097,1,12.3,4159,337
4098,1,32.5,4374,633
4099,1,25.7,4761,690
4100,0,17.5,4761,843
4101,2,32.0,4227,78
4102,0,3.1,4482,44
4103,1,16.7,4254,809
4104,0,3.7,4893,748
4105,1,22.5,4866,724
4106,1,11.7,4936,961
4107,2,17.3,4378,235
4108,2,36.1,4045,338
4109,0,0.1,4116,527
4110,1,37.3,4012,753
4111,1,35.1,4654,809
4112,0,30.5,4965,84
4113,1,12.6,4890,495
4114,1,2.7,4107,724
4115,1,17.6,4470,355
4116,0,6.7,4707,890
4117,2,27.9,4784,343
4118,0,0.6,4414,894
4119,1,34.8,4726,583
4120,1,12.3,4525,177
4121,0,17.2,4845,170
4122,0,29.3,4523,464
4123,1,8.1,4241,572
4124,0,12.2,4884,556
4125,2,20.7,4017,102
4126,1,1.3,4286,615
4127,0,4.9,4644,419
4128,1,36.4,4378,527
4129,2,10.5,4355,850
4130,2,7.7,4539,24
4131,0,3.4,4618,96
4132,2,9.5,4064,648
4133,0,23.4,4443,680
