ticket_id,client_id,flight_id,class,luggage_weight,price
90263,4106,995,2,13.7,4443.3
90264,5387,823,0,17.42,2127.9
90265,7586,912,0,29.42,287.7
90266,7960,957,2,19.36,431.55
90267,3714,1327,2,36.08,652.95
90268,8787,1569,0,10.5,191.7
90269,1307,514,1,14.48,2510.64
90270,6441,37,1,38.65,335.88
90271,4797,1440,1,9.44,2008.08
90272,906,917,1,37.48,230.04
90273,2071,1927,1,14.91,3502.8
90274,9549,1720,1,19.92,474.48
90275,9024,496,0,35.63,1918.2
90276,2988,812,1,13.46,3654.72
90277,6293,1063,0,14.57,287.7
90278,6584,1785,0,21.95,143.7
90279,1267,1399,2,37.79,652.95
90280,5327,850,0,33.14,395.4
90281,5135,669,0,15.43,331.5
90282,8746,1738,1,30.49,3502.8
90283,3023,1588,0,39.03,1908.6
90284,7711,1680,1,15.55,381.24
90285,2336,1872,2,14.16,4888.8
90286,9078,1396,2,22.2,395.55
90287,6351,1572,1,1.06,316.44
90288,6222,1854,2,31.25,4443.3
90289,5278,1695,1,37.57,397.8
90290,5742,1545,2,30.32,3088.8
90291,3905,481,0,12.03,127.2
90292,9957,597,0,3.08,3045.6
90293,2087,552,1,11.38,2789.64
90294,3055,1772,1,21.53,412.56
90295,2416,1730,0,7.04,221.1
90296,1197,1998,2,30.57,4019.85
90297,8193,1261,0,10.2,2256.6
90298,288,1567,1,1.1,335.88
90299,3978,1755,0,5.69,2962.2
90300,2644,876,0,37.32,1908.6
90301,1457,1020,2,36.07,593.1
90302,147,1275,2,14.77,615.6
90303,2130,1107,0,28.03,3259.2
90304,4674,1979,1,0.27,93.24
90305,9911,1815,1,31.64,345.24
90306,431,490,2,37.31,497.25
90307,9528,657,2,3.31,4443.3
90308,4098,744,0,33.54,77.7
90309,910,333,1,11.08,2104.2
90310,3166,700,2,24.27,476.55
90311,5178,1613,2,9.99,2877.3
90312,2948,1628,0,13.79,2092.2
90313,3906,525,1,13.16,474.48
90314,5784,1956,1,33.12,3502.8
90315,3794,1833,0,15.07,2069.1
90316,3700,346,1,9.94,436.32
90317,3124,616,2,22.7,593.1
90318,6294,783,1,20.97,2468.52
90319,3134,1259,0,38.58,1753.5
90320,5084,535,1,19.43,316.44
90321,58,1956,2,14.08,4378.5
90322,5665,427,0,20.75,191.7
90323,6056,393,2,31.72,2997.0
90324,5254,462,2,10.1,116.55
90325,8883,914,1,3.28,320.76
90326,1781,1170,0,1.41,363.6
90327,7697,1988,1,17.22,172.44
90328,7916,1592,1,9.76,381.24
90329,263,1250,1,32.96,2553.48
90330,6494,1413,0,39.13,2679.9
90331,2387,1208,2,1.5,395.55
90332,4145,1232,2,8.27,545.4
90333,7243,291,1,27.78,2789.64
90334,1599,1185,1,26.76,516.24
90335,4195,130,2,20.01,607.05
90336,2466,479,2,16.73,3103.65
90337,2769,1739,0,5.45,2578.5
90338,9048,521,2,24.48,395.55
90339,4832,588,2,31.84,190.8
90340,5273,1729,1,39.6,230.04
90341,429,1377,0,12.02,3045.6
90342,9022,1816,0,9.4,287.7
90343,8865,1162,0,21.48,2057.1
90344,8113,1788,0,30.13,3259.2
90345,4672,434,0,12.35,317.7
90346,5490,789,2,15.28,395.55
90347,2912,1652,1,28.19,397.8
90348,2211,1042,2,24.71,208.8
90349,4279,472,2,35.28,593.1
90350,6344,629,2,12.9,331.65
90351,8437,604,1,8.76,397.8
90352,2514,507,0,30.39,3259.2
90353,7070,1899,0,12.78,279.9
90354,3308,1357,2,29.73,154.8
90355,2764,1419,2,5.52,431.55
90356,571,150,1,11.72,522.36
90357,2972,52,2,2.36,400.95
90358,2103,566,0,36.72,363.6
90359,2251,821,2,5.46,233.1
90360,2275,1464,1,38.51,2468.52
90361,626,4,2,12.92,3384.9
90362,9791,690,0,39.96,1998.0
90363,4068,581,1,23.42,3502.8
90364,3836,457,2,9.14,4568.4
90365,9837,1832,0,22.59,2324.7
90366,4852,1416,2,14.14,2510.1
90367,8176,1655,0,18.16,410.4
90368,1589,267,0,34.42,2266.8
90369,2691,453,0,38.68,355.5
90370,9343,110,0,0.28,1673.4
90371,7447,1336,2,32.37,476.55
90372,3707,556,1,21.34,492.48
90373,8497,501,2,19.49,208.8
90374,3523,292,2,33.81,2510.1
90375,4095,603,2,28.05,515.7
90376,229,1760,1,21.71,485.64
90377,9345,1679,0,9.54,1753.5
90378,6854,682,0,12.01,404.7
90379,3650,806,1,10.48,3365.64
90380,2517,878,0,22.12,3259.2
90381,2039,1770,0,9.91,221.1
90382,9942,301,2,39.03,2877.3
90383,118,1703,2,14.92,2630.25
90384,4146,773,2,32.59,154.8
90385,6085,796,2,6.61,476.55
90386,6471,1989,1,0.03,152.64
90387,2894,420,1,13.15,265.32
90388,3075,970,1,4.89,2482.92
90389,7419,1302,0,11.43,267.3
90390,5278,1544,0,30.33,2653.8
90391,876,1249,1,5.74,2008.08
90392,5432,1155,2,32.13,2630.25
90393,1026,1807,2,16.77,3103.65
90394,895,699,0,18.25,410.4
90395,4735,1301,1,29.48,3094.2
90396,7570,105,2,33.65,3138.3
90397,9166,1420,1,10.19,2482.92
90398,2336,1272,0,18.71,1753.5
90399,4070,1403,2,9.91,593.1
90400,4038,1193,1,27.45,522.36
90401,5020,274,2,22.42,190.8
90402,9995,919,1,16.52,2008.08
90403,7492,1224,1,22.98,3554.64
90404,8552,423,2,11.04,652.95
90405,8612,104,1,3.94,335.88
90406,224,871,1,31.56,265.32
90407,9848,113,0,37.62,2266.8
90408,7080,1247,2,13.47,287.55
90409,3178,1007,0,11.86,435.3
90410,1971,1703,2,4.6,2630.25
90411,7217,92,2,23.44,3400.2
90412,180,1525,2,33.98,4309.2
90413,813,14,1,21.24,426.6
90414,1784,1451,2,10.95,3867.75
90415,9028,250,1,13.45,3447.36
90416,7421,1820,2,1.91,154.8
90417,6869,1311,2,0.2,116.55
90418,3066,563,2,32.66,4309.2
90419,3688,1561,0,19.78,2057.1
90420,666,590,0,7.42,1863.3
90421,4080,219,0,18.06,221.1
90422,9357,1560,2,22.05,2630.25
90423,7946,1654,1,3.38,167.04
90424,1941,569,2,24.99,154.8
90425,5705,393,0,23.67,1998.0
90426,5493,1733,0,9.1,263.7
90427,8447,1865,1,24.58,397.8
90428,7098,853,0,32.92,287.7
90429,9165,492,0,10.7,3259.2
90430,9981,1650,0,9.61,404.7
90431,1240,1724,2,31.74,331.65
90432,4528,706,0,30.44,263.7
90433,4646,265,1,19.15,3094.2
90434,6679,499,1,18.65,412.56
90435,300,1173,1,7.34,3554.64
90436,1084,960,1,26.82,167.04
90437,9864,1660,0,11.18,155.4
90438,6443,1669,2,28.09,4019.85
90439,9444,345,2,33.74,2862.9
90440,3352,597,0,2.94,3045.6
90441,9769,1647,2,36.41,3867.75
90442,8038,321,0,3.32,2919.0
90443,1358,269,1,30.45,474.48
90444,9922,661,0,7.66,1863.3
90445,9458,556,2,21.88,615.6
90446,2860,1156,2,30.83,3138.3
90447,7184,710,1,29.76,123.84
90448,5503,358,2,19.26,190.8
90449,6975,940,1,37.6,123.84
90450,1714,920,1,27.83,2301.84
90451,888,1999,1,15.71,172.44
90452,1946,606,0,15.63,2962.2
90453,6426,225,0,16.68,2578.5
90454,5932,987,1,20.1,436.32
90455,3784,1396,2,32.73,395.55
90456,5240,272,1,34.32,2789.64
90457,4750,1085,1,18.06,412.56
90458,5360,296,0,33.08,267.3
90459,7510,1687,1,20.3,2510.64
90460,4081,1678,0,15.17,2266.8
90461,5617,753,0,22.0,1918.2
90462,9858,105,0,7.22,2092.2
90463,6457,310,2,32.29,652.95
90464,622,1466,1,15.05,172.44
90465,8401,261,0,36.56,317.7
90466,8593,1384,2,25.19,3867.75
90467,7888,233,1,1.65,2720.16
90468,9444,109,0,34.21,155.4
90469,6442,377,0,17.62,279.9
90470,1619,763,2,15.81,395.55
90471,6505,217,1,36.54,412.56
90472,9399,1009,1,11.29,3502.8
90473,3777,337,0,9.07,363.6
90474,2874,825,0,40.0,435.3
90475,9745,561,1,1.7,436.32
90476,2885,1920,0,38.48,2069.1
90477,9463,1008,1,14.76,152.64
90478,6217,964,1,22.38,412.56
90479,6540,595,0,27.8,1863.3
90480,5589,1605,2,0.64,233.1
90481,6347,1328,2,19.61,593.1
90482,7564,1995,2,0.94,2630.25
90483,2990,401,2,23.57,2630.25
90484,4026,1701,0,0.58,317.7
90485,6102,41,2,10.8,215.55
90486,9143,1438,1,32.59,2707.92
90487,1482,1610,1,4.69,2510.64
90488,3831,674,2,34.15,2510.1
90489,2367,1034,2,34.97,4378.5
90490,2845,1499,0,14.51,2069.1
90491,1506,1923,1,17.57,397.8
90492,3000,98,1,37.62,3654.72
90493,8897,902,2,6.78,652.95
90494,5566,669,0,11.82,331.5
90495,3982,1502,1,2.68,265.32
90496,9932,1180,1,32.82,3215.88
90497,996,1071,0,8.01,1998.0
90498,9070,823,2,30.48,3191.85
90499,3887,1151,0,39.75,435.3
90500,8369,150,2,9.78,652.95
90501,6244,283,2,35.68,545.4
90502,2225,929,0,4.84,1753.5
90503,9966,169,2,16.02,2997.0
90504,6837,1229,1,1.98,316.44
90505,9733,801,2,26.83,208.8
90506,586,341,2,33.12,545.4
90507,2934,1749,1,0.27,3184.56
90508,6466,1937,2,37.49,533.25
90509,1768,1985,0,10.71,355.5
90510,2991,1135,2,34.35,154.8
90511,4187,1387,2,26.98,4309.2
90512,9747,1639,0,19.01,3259.2
90513,5104,181,1,8.07,397.8
90514,4290,1854,1,24.16,3554.64
90515,4375,775,2,17.66,233.1
90516,3176,1922,0,37.83,287.7
90517,3495,1458,1,13.36,316.44
90518,1251,211,1,10.52,474.48
90519,2192,852,2,4.28,3085.65
90520,7573,94,0,31.95,221.1
90521,8313,1297,1,4.77,426.6
90522,817,1479,1,10.82,3554.64
90523,8539,1222,2,35.42,3103.65
90524,1744,738,2,35.82,476.55
90525,1503,1887,1,5.07,3215.88
90526,6904,509,2,20.16,4568.4
90527,1708,1800,1,4.38,345.24
90528,1396,232,2,35.49,4207.05
90529,2244,928,2,28.49,4309.2
90530,5331,468,0,24.83,191.7
90531,5460,112,2,34.94,615.6
90532,6963,1961,2,28.83,3103.65
90533,9994,435,1,16.73,3654.72
90534,2710,917,0,31.44,191.7
90535,976,490,0,23.87,331.5
90536,6357,762,1,2.62,2789.64
90537,1008,700,1,34.95,381.24
90538,2995,972,1,31.13,316.44
90539,9158,855,1,15.87,2104.2
90540,7496,1324,2,2.09,287.55
90541,4809,324,2,16.68,2510.1
90542,1174,791,2,35.13,4207.05
90543,6663,1045,0,20.13,143.7
90544,8214,1307,0,20.92,77.7
90545,2402,330,0,28.49,404.7
90546,2430,1832,0,11.11,2324.7
90547,7462,676,0,21.09,2962.2
90548,9121,1437,1,21.64,93.24
90549,9015,1085,1,11.8,412.56
90550,5352,1125,2,12.86,4019.85
90551,3573,580,1,38.16,2471.04
90552,4878,1749,0,2.81,2653.8
90553,9031,9,1,19.62,2510.64
90554,2122,447,1,27.93,2468.52
90555,5006,1669,1,1.43,3215.88
90556,4562,1646,0,7.87,404.7
90557,7443,304,2,25.8,4207.05
90558,9393,582,2,18.26,4019.85
90559,7445,274,0,3.85,127.2
90560,8722,1659,0,26.93,430.2
90561,8530,792,1,7.17,186.48
90562,5190,770,2,25.91,116.55
90563,5748,1085,2,0.35,515.7
90564,5772,879,2,19.46,533.25
90565,9164,369,0,15.24,317.7
90566,9826,259,2,0.56,431.55
90567,7883,950,2,2.36,331.65
90568,9216,375,2,19.38,215.55
90569,7191,1002,0,28.13,2679.9
90570,6777,1497,2,8.09,497.25
90571,9219,1065,2,30.41,431.55
90572,620,417,1,34.48,3184.56
90573,3238,303,2,39.22,2997.0
90574,4733,1951,1,32.07,345.24
90575,4829,1810,0,2.58,1908.6
90576,6844,1996,1,5.0,3654.72
90577,1155,1104,2,12.98,3191.85
90578,4545,180,1,1.69,2290.32
90579,1372,16,0,36.43,103.2
90580,3828,772,0,14.03,127.2
90581,2788,898,1,13.78,2104.2
90582,8717,647,1,36.0,2468.52
90583,1463,595,1,7.93,2235.96
90584,3783,281,2,21.47,3867.75
90585,3523,574,2,24.28,533.25
90586,8540,1305,2,22.56,497.25
90587,5788,411,1,12.66,3654.72
90588,9293,1652,2,11.7,497.25
90589,5597,867,0,12.99,1918.2
90590,4133,979,2,39.07,2794.95
90591,7404,1253,1,3.71,2553.48
90592,7556,247,2,9.27,208.8
90593,5451,1983,2,2.11,3400.2
90594,2426,979,0,39.95,1863.3
90595,6558,177,1,25.75,516.24
90596,6654,1962,0,38.15,1673.4
90597,5614,574,1,29.24,426.6
90598,1551,618,0,35.11,2962.2
90599,9013,1985,0,18.28,355.5
90600,9220,1409,2,5.5,515.7
90601,9120,80,2,21.82,233.1
90602,3062,155,0,39.38,410.4
90603,9172,260,0,23.52,435.3
90604,8630,1913,2,27.17,4019.85
90605,5173,1471,1,23.59,3502.8
90606,3063,1534,1,10.26,123.84
90607,6421,25,0,31.51,2127.9
90608,150,1780,1,21.75,3447.36
90609,3164,1992,1,38.01,522.36
90610,5151,1328,1,15.7,474.48
90611,7390,824,0,0.6,2872.8
90612,6881,1969,1,13.41,3554.64
90613,2289,980,0,35.37,279.9
90614,5255,1133,0,18.7,1673.4
90615,8585,223,1,28.63,123.84
90616,6525,1487,0,34.38,2679.9
90617,1161,1060,0,20.92,395.4
90618,3655,1614,2,11.7,233.1
90619,21,1982,2,37.86,3191.85
90620,3535,1031,1,23.52,345.24
90621,4351,878,0,23.72,3259.2
90622,325,245,0,10.6,287.7
90623,8315,84,2,16.98,3085.65
90624,7270,515,1,28.61,485.64
90625,5565,505,1,31.22,2397.6
90626,2968,1481,0,12.43,2679.9
90627,6319,994,2,24.66,2877.3
90628,9077,1009,1,15.97,3502.8
90629,258,505,1,31.12,2397.6
90630,3258,380,0,3.23,155.4
90631,6859,1101,2,25.84,3103.65
90632,2271,1488,0,12.66,410.4
90633,5702,42,0,14.62,1918.2
90634,526,876,2,2.4,2862.9
90635,5314,1932,0,9.22,1673.4
90636,2050,151,2,1.99,497.25
90637,3050,551,2,36.35,615.6
90638,5337,551,1,0.27,492.48
90639,4797,1088,1,9.78,2301.84
90640,6582,532,1,6.06,412.56
90641,3635,1761,1,28.69,2104.2
90642,1462,162,2,30.72,497.25
90643,2041,1943,0,38.2,287.7
90644,8958,1180,2,36.55,4019.85
90645,7351,127,1,34.12,2471.04
90646,3927,693,0,19.67,2069.1
90647,3320,486,0,8.78,430.2
90648,4559,1375,2,36.53,476.55
90649,5698,1524,0,7.37,404.7
90650,4488,153,1,26.78,412.56
90651,8018,1322,0,8.73,317.7
90652,5693,689,0,9.98,287.7
90653,5063,1804,2,8.58,2997.0
90654,6512,1535,2,17.41,3191.85
90655,4600,1358,1,38.42,335.88
90656,7240,1541,2,11.91,3088.8
90657,3015,1367,1,2.3,3184.56
90658,766,891,0,22.94,2127.9
90659,6004,1038,1,34.32,2235.96
90660,7379,927,0,36.33,2092.2
90661,1476,601,1,3.07,2707.92
90662,4274,1684,1,23.38,172.44
90663,5488,918,2,11.93,4378.5
90664,7218,987,0,39.39,363.6
90665,7319,420,2,37.97,331.65
90666,3632,43,1,1.13,3215.88
90667,6922,1286,1,19.94,265.32
90668,2767,1412,1,27.38,397.8
90669,1792,687,0,17.27,435.3
90670,2473,1357,1,23.44,123.84
90671,214,109,0,0.23,155.4
90672,2388,846,2,8.44,3867.75
90673,7785,1140,1,17.19,316.44
90674,7885,1412,0,12.58,331.5
90675,1375,1647,0,21.31,2578.5
90676,7480,1389,0,15.15,1908.6
90677,888,600,0,27.97,363.6
90678,7287,1654,1,29.89,167.04
90679,9559,1871,2,28.1,3384.9
90680,1267,105,2,14.43,3138.3
90681,927,1335,1,24.38,230.04
90682,5065,1569,2,16.16,287.55
90683,8793,719,1,28.93,516.24
90684,5232,1566,2,11.82,4207.05
90685,6451,1915,2,39.42,4888.8
90686,488,508,0,27.07,1753.5
90687,395,602,0,10.56,2266.8
90688,7369,1091,0,36.26,2057.1
90689,164,226,2,28.34,4019.85
90690,3380,1835,1,39.07,3094.2
90691,4551,884,2,16.93,116.55
90692,8316,291,2,35.51,3487.05
90693,7863,1674,1,17.92,412.56
90694,3962,1571,0,39.64,1753.5
90695,1033,419,0,18.33,410.4
90696,1125,1463,0,24.48,331.5
90697,4942,863,1,15.6,2290.32
90698,1329,17,1,28.23,2789.64
90699,3952,1266,1,29.71,2471.04
90700,2148,373,1,0.47,522.36
90701,434,682,0,39.27,404.7
90702,8061,1818,0,32.15,279.9
90703,8031,95,2,2.78,2510.1
90704,6108,1660,0,0.28,155.4
90705,3195,1435,1,11.83,516.24
90706,8091,925,0,8.94,1908.6
90707,5521,1574,0,5.63,343.8
90708,174,878,2,0.34,4888.8
90709,8777,1910,1,0.64,3654.72
90710,4334,556,0,22.54,410.4
90711,4486,1172,0,26.05,221.1
90712,780,1412,1,28.07,397.8
90713,690,1655,0,16.6,410.4
90714,681,709,0,15.91,267.3
90715,8653,1016,0,21.16,2962.2
90716,7685,1062,0,26.27,1998.0
90717,5408,1638,1,37.99,230.04
90718,5460,1198,2,15.61,2510.1
90719,4388,251,1,4.54,2510.64
90720,4838,347,0,1.72,355.5
90721,711,536,0,31.1,77.7
90722,7928,392,2,35.75,154.8
90723,5002,141,1,14.75,3094.2
90724,9030,241,0,11.8,2804.7
90725,4027,1810,0,26.2,1908.6
90726,8614,1980,0,35.6,331.5
90727,8678,1752,2,0.8,215.55
90728,5939,396,1,14.24,3654.72
90729,1467,1294,2,15.8,2794.95
90730,780,1585,0,4.11,2324.7
90731,1403,1763,2,37.4,2862.9
90732,9840,867,1,38.76,2301.84
90733,2905,62,1,27.9,522.36
90734,693,1103,1,9.81,2290.32
90735,6790,363,0,32.16,343.8
90736,7257,1508,1,27.62,2104.2
90737,3994,1734,0,28.33,1918.2
90738,4230,238,0,20.19,2653.8
90739,592,1709,0,37.28,2127.9
90740,4043,1206,0,17.75,139.2
90741,9289,452,1,29.96,2290.32
90742,4525,1241,0,18.77,2069.1
90743,479,1306,2,23.39,652.95
90744,6232,691,0,24.72,287.7
90745,2705,601,2,5.95,3384.9
90746,2614,1092,1,3.06,265.32
90747,1445,1534,2,37.83,154.8
90748,6595,1967,0,27.5,287.7
90749,2049,228,1,25.24,2008.08
90750,2236,531,1,10.11,186.48
90751,2425,974,1,7.78,2008.08
90752,6897,307,2,38.11,4378.5
90753,901,822,1,38.98,474.48
90754,4045,1308,1,29.26,265.32
90755,7259,919,2,21.08,2510.1
90756,4915,1277,2,12.24,3085.65
90757,6576,411,1,28.75,3654.72
90758,4971,930,0,36.01,77.7
90759,9904,265,1,1.18,3094.2
90760,4863,1004,0,7.39,155.4
90761,6884,1783,0,2.68,155.4
90762,1993,1676,0,4.11,3045.6
90763,4578,1984,1,2.03,316.44
90764,3452,349,2,3.45,545.4
90765,1029,614,1,39.81,474.48
90766,1308,241,0,29.52,2804.7
90767,600,1936,2,7.78,615.6
90768,6188,917,2,17.8,287.55
90769,598,1154,0,24.85,404.7
90770,5334,1417,2,19.22,4309.2
90771,2768,437,1,2.88,335.88
90772,6359,439,2,9.42,4309.2
90773,3967,873,2,16.77,3085.65
90774,9139,195,1,23.9,2482.92
90775,6353,546,0,8.26,2962.2
90776,5147,674,0,0.44,1673.4
90777,209,46,1,35.47,2510.64
90778,6030,1463,2,1.81,497.25
90779,1252,1324,2,6.56,287.55
90780,8808,1171,1,25.74,2397.6
90781,2150,562,2,7.04,2862.9
90782,4358,1567,0,12.35,279.9
90783,3401,24,0,15.2,2679.9
90784,3669,756,2,34.38,4888.8
90785,6566,494,0,25.96,2679.9
90786,996,1950,1,4.59,3554.64
90787,1852,1022,0,7.09,2324.7
90788,9203,262,1,2.68,230.04
90789,4399,1696,2,31.77,3384.9
90790,732,1238,1,39.08,3654.72
90791,5210,112,2,31.08,615.6
90792,1482,1324,2,2.85,287.55
90793,7524,867,1,20.34,2301.84
90794,9380,1926,2,29.56,3191.85
90795,9664,478,1,2.77,2468.52
90796,8846,753,0,11.62,1918.2
90797,6823,820,2,21.08,497.25
90798,5268,3,1,8.24,436.32
90799,5636,608,1,18.43,2482.92
90800,4832,1474,0,19.86,1753.5
90801,4434,1333,1,22.48,2235.96
90802,7292,122,1,38.87,2104.2
90803,5504,158,2,0.34,545.4
90804,3928,387,1,36.2,3911.04
90805,7008,197,0,7.23,1673.4
90806,5639,1954,0,6.13,267.3
90807,7527,1039,0,23.78,1753.5
90808,1827,1738,1,28.31,3502.8
90809,3709,1763,2,22.92,2862.9
90810,8357,267,2,37.27,3400.2
90811,4489,1412,0,29.47,331.5
90812,9898,305,0,11.64,343.8
90813,3317,1050,0,11.87,3045.6
90814,781,699,0,14.58,410.4
90815,4743,1479,2,22.1,4443.3
90816,3489,1545,0,1.43,2059.2
90817,3288,1981,1,29.72,2789.64
90818,6756,446,0,20.64,2804.7
90819,1777,1632,0,2.34,2092.2
90820,5647,952,2,21.85,3085.65
90821,5471,381,0,8.5,77.7
90822,9547,986,0,8.14,2653.8
90823,2560,388,1,26.34,3094.2
90824,9277,9,2,37.08,3138.3
90825,7250,356,0,20.66,430.2
90826,862,1133,2,33.49,2510.1
90827,2658,1810,1,29.44,2290.32
90828,8470,316,0,12.92,2059.2
90829,5398,1563,1,31.04,3502.8
90830,9852,1297,0,30.42,355.5
90831,5425,1104,1,5.89,2553.48
90832,6477,1804,1,7.88,2397.6
90833,3080,1247,1,37.96,230.04
90834,3948,1506,1,16.15,522.36
90835,1981,1769,1,32.11,123.84
90836,8267,135,2,23.76,2997.0
90837,3364,255,1,32.03,492.48
90838,4016,1619,2,26.6,645.3
90839,7167,1956,0,33.93,2919.0
90840,8670,1665,2,25.37,4207.05
90841,7388,124,1,6.93,2235.96
90842,6974,797,0,32.09,2679.9
90843,1853,391,1,39.26,167.04
90844,4155,1804,1,13.8,2397.6
90845,7378,914,1,22.91,320.76
90846,3179,862,2,2.37,3867.75
90847,2392,570,2,32.48,4568.4
90848,3910,411,1,38.07,3654.72
90849,2044,1760,1,20.77,485.64
90850,4845,465,1,36.68,335.88
90851,2210,1981,2,33.06,3487.05
90852,7554,605,1,9.66,522.36
90853,4289,884,0,3.72,77.7
90854,172,5,2,14.42,515.7
90855,5022,1151,2,10.4,652.95
90856,1464,572,0,9.22,2092.2
90857,1949,1943,2,38.3,431.55
90858,3089,728,2,36.43,2997.0
90859,7102,2,2,4.91,400.95
90860,92,1037,1,33.94,3365.64
90861,2227,794,0,34.54,2324.7
90862,5511,396,2,0.64,4568.4
90863,3496,1105,2,39.55,593.1
90864,90,22,0,17.21,77.7
90865,2956,83,0,23.16,2057.1
90866,2726,1709,1,29.83,2553.48
90867,5712,224,1,27.86,426.6
90868,9339,1190,0,5.1,395.4
90869,4474,704,0,30.04,2057.1
90870,8740,903,1,33.42,2471.04
90871,9216,1707,0,34.31,2653.8
90872,2428,216,0,12.72,410.4
90873,5789,1107,0,12.65,3259.2
90874,3084,1410,1,14.27,2789.64
90875,4421,1541,2,15.38,3088.8
90876,90,1493,2,9.65,3487.05
90877,1599,136,2,32.17,2510.1
90878,9314,995,2,17.42,4443.3
90879,3457,612,0,29.87,77.7
90880,4532,1507,1,33.64,2471.04
90881,2936,1066,1,0.71,345.24
90882,8566,1865,2,30.06,497.25
90883,9007,1445,2,34.14,2630.25
90884,7558,1530,2,14.06,395.55
90885,4259,159,2,15.7,2877.3
90886,9510,815,1,32.72,265.32
90887,187,1874,2,8.95,4888.8
90888,1519,653,0,14.13,430.2
90889,2521,653,2,9.56,645.3
90890,7690,1104,0,11.37,2127.9
90891,6826,1155,1,3.7,2104.2
90892,7831,1025,1,7.59,3654.72
90893,9157,535,2,16.4,395.55
90894,5935,1570,2,31.63,2510.1
90895,9038,1006,1,16.63,2104.2
90896,1503,1603,2,7.49,3088.8
90897,2889,1419,2,25.14,431.55
90898,4752,1459,2,37.61,2794.95
90899,8222,135,1,30.83,2397.6
90900,3769,1688,2,6.13,3088.8
90901,8948,1689,0,23.74,2059.2
90902,1916,1586,1,15.39,2008.08
90903,9531,1717,2,32.67,593.1
90904,6761,1980,1,31.87,397.8
90905,1666,62,2,14.05,652.95
90906,7835,639,2,10.22,215.55
90907,2147,1534,0,34.26,103.2
90908,5469,1643,0,26.23,1918.2
90909,4391,1843,2,28.95,2630.25
90910,7076,272,1,0.71,2789.64
90911,4214,335,1,7.56,2510.64
90912,9839,690,0,32.92,1998.0
90913,769,1992,0,19.7,435.3
90914,126,987,2,18.09,545.4
90915,862,587,1,5.55,186.48
90916,3529,1747,0,34.97,2092.2
90917,1768,528,1,9.54,381.24
90918,8243,975,0,18.26,435.3
90919,4895,1949,2,23.09,233.1
90920,6042,1043,2,33.45,615.6
90921,73,557,1,20.24,522.36
90922,4370,1853,2,16.39,615.6
90923,5010,493,2,2.51,497.25
90924,2097,843,0,0.02,2057.1
90925,4032,1864,2,11.73,3400.2
90926,3073,1340,0,26.68,2653.8
90927,37,188,2,37.43,2877.3
90928,6026,378,1,28.32,123.84
90929,9035,171,2,20.44,3103.65
90930,3083,191,1,3.64,2789.64
90931,9622,1019,0,6.31,103.2
90932,2628,145,0,9.66,343.8
90933,5231,1283,1,24.81,2104.2
90934,7575,1714,1,35.18,167.04
90935,2652,1175,0,37.85,3259.2
90936,6829,1786,0,18.73,2324.7
90937,5412,672,2,8.87,400.95
90938,3286,668,0,32.17,2804.7
90939,7525,1068,1,2.72,3654.72
90940,6723,390,1,4.25,3911.04
90941,2837,1786,2,23.85,3487.05
90942,7232,1246,0,26.87,2256.6
90943,2703,298,1,14.74,186.48
90944,6199,680,2,8.58,431.55
90945,2353,728,1,19.45,2397.6
90946,5034,1740,1,0.18,2789.64
90947,140,1885,2,37.57,497.25
90948,7935,1038,2,19.72,2794.95
90949,8540,1385,1,32.11,474.48
90950,9613,884,2,35.06,116.55
90951,8879,1667,2,23.95,395.55
90952,8016,184,0,20.19,363.6
90953,262,926,0,39.16,2069.1
90954,7101,1015,0,25.08,221.1
90955,71,1224,0,25.61,2962.2
90956,5079,19,1,0.01,2468.52
90957,2834,332,0,26.96,1863.3
90958,8343,918,1,7.17,3502.8
90959,1423,1521,0,29.23,430.2
90960,2810,1120,0,19.63,2266.8
90961,1056,1168,2,31.94,154.8
90962,9470,19,2,29.98,3085.65
90963,8473,743,1,37.14,2468.52
90964,7442,399,2,4.68,4207.05
90965,2393,1498,2,16.85,3088.8
90966,8023,776,2,30.58,287.55
90967,6884,375,2,35.89,215.55
90968,3813,845,2,1.89,431.55
90969,119,442,2,39.63,2794.95
90970,2555,237,0,37.08,191.7
90971,1289,1699,1,3.57,167.04
90972,2123,990,0,39.82,404.7
90973,3041,693,2,35.26,3103.65
90974,4739,602,1,3.02,2720.16
90975,4007,1823,0,38.79,3045.6
90976,3468,1992,0,35.78,435.3
90977,8285,1524,1,11.8,485.64
90978,7810,1180,1,20.08,3215.88
90979,906,1946,1,23.98,167.04
90980,9718,1270,2,12.43,4309.2
90981,6820,53,1,6.21,230.04
90982,9409,1944,0,37.54,2324.7
90983,7342,316,0,36.4,2059.2
90984,8199,575,1,26.44,230.04
90985,630,1767,0,33.02,2127.9
90986,7435,141,2,22.76,3867.75
90987,6293,44,0,37.91,191.7
90988,9244,912,2,7.4,431.55
90989,3655,659,1,32.29,2707.92
90990,1961,1557,1,18.05,3365.64
90991,9370,570,2,39.42,4568.4
90992,3513,1418,0,35.55,2962.2
90993,3407,1698,2,21.06,4443.3
90994,1008,2,0,24.94,267.3
90995,8769,1731,1,33.38,381.24
90996,9604,200,2,6.82,476.55
90997,8681,451,2,5.55,497.25
90998,1882,654,0,31.3,2653.8
90999,4189,40,0,4.86,1753.5
91000,7065,1939,0,39.44,410.4
91001,7249,1287,1,6.37,2235.96
